blockHash,blockNumber,confirmations,contractAddress,cumulativeGasUsed,from,functionName,gas,gasPrice,gasUsed,hash,input,isError,methodId,nonce,timeStamp,to,transactionIndex,txreceipt_status,value
0xff2f49b8a09b58f9766ec026f5b68eb298cff533c48283240103fca16de1075a,22205294,55237,,1095638,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,swap(tuple execution),350310,44315523,338145,0x39df3a17e45ba2dabce0f8f9ca582bd39bbe33e6e4670c2b9ce17689372ab109,0xe21fd0e90000000000000000000000000000000000000000000000000000000000000020000000000000000000000000de947e86348c499b9b093491958499b17eeb7106000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000054000000000000000000000000000000000000000000000000000000000000007400000000000000000000000000000000000000000000000000000000000000480000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee0000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b40000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc80000000000000000000000000000000000000000000000000000000068a359f400000000000000000000000000000000000000000000000000000000000004200000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000001c000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000004063407a490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000de947e86348c499b9b093491958499b17eeb7106000000000000000000000000a22206521a460aa6b21a089c3b48ffd0c79d5fd5000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f0000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b40000000000000000000000000000000000000000000000000207087e6973b7c7000000000000000000000000000000000009bb88f7577b9e2dcfe6628dc8471e000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000004063407a490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000de947e86348c499b9b093491958499b17eeb7106000000000000000000000000c0cd56e070e25913d631876218609f2191da1c2a000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f0000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000000000000000000000000000123f4c71b51176030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000500000000000000000000000000531d9d000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee0000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b40000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000018000000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000001c00000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8000000000000000000000000000000000000000000000000144654f01e852dca0000000000000000000000000000000000000000000000000000000000530854000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002787b22536f75726365223a2272616d736573222c22416d6f756e74496e555344223a22363332362e383432303735383434343832222c22416d6f756e744f7574555344223a22363332362e383235373738303935373735222c22526566657272616c223a22222c22466c616773223a302c22416d6f756e744f7574223a2235343437303638222c2254696d657374616d70223a313735353533343636302c22526f7574654944223a2234633737313161322d643233352d343034612d623935312d3335366561323062656264333a39666231333132632d303234302d343662352d386563662d616639353662323866626434222c22496e74656772697479496e666f223a7b224b65794944223a2231222c225369676e6174757265223a224b47333170514d5550644e4b3134686f447a71742b2b6e622f47384f6a4c59596f317a502b50357a4c2f507179756c5068774a657755455a496d6972674b363172522b35707a616872426e6f49384c3470412b484a4d6b4d70724d5262717a736b347a506e444f512b716a7a3468594150537735445945387167512b72636e53766653766144314a72684862634c4e4a52756e51674a7a7255673650366b71725868522f326c37456c653667395273784e574f6a336a5958754955335172454633754c38737135694f3576315756467a416139332f3872344751667230374f4a4c5a567364444b6e384f436d4d385975703955326872596e2b573767535a39756f6879595a2f4f437079754e30646d494e616a437554592b5a596967526545553572696d74554747475a316d5a2b456351662f72744771754e58386671546d48424b6b6d367664566559454c704e2b374f57615335773d3d227d7d0000000000000000,0,0xe21fd0e9,3239,1755534670,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,4,1,1460948519409233354
0x0ed724112b7616c3e10be8b76045a5a9a6494cd43103d5e51659bf77cad79c4c,22205267,55264,,1113214,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,multicall(bytes[] data),612551,39126384,501471,0x1da5bdf0dee84c966b7f29b40c03acad0737d084c10de211bb9b0b9626806a54,0xac9650d80000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000001c000000000000000000000000000000000000000000000000000000000000002a0000000000000000000000000000000000000000000000000000000000000036000000000000000000000000000000000000000000000000000000000000003e0000000000000000000000000000000000000000000000000000000000000048000000000000000000000000000000000000000000000000000000000000000c4f5f8d365000000000000000000000000000000000000000000000000000000000000f5d8000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000030000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f000000000000000000000000efd81eec32b9a8222d1842ec3d99c7532c31e3480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a40c49ccbe000000000000000000000000000000000000000000000000000000000000f5d80000000000000000000000000000000000000000000000000029725f03ce44aa00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001a79b4065792ebf70000000000000000000000000000000000000000000000000000000068a4a68b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f7865000000000000000000000000000000000000000000000000000000000000f5d8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c0000000000000000000000000000000000000000000000001a79b4065792ebf70000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb0000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002442966c68000000000000000000000000000000000000000000000000000000000000f5d800000000000000000000000000000000000000000000000000000000,0,0xac9650d8,3238,1755534609,0xa04a9f0a961f8fcc4a94bcf53e676b236cbb2f58,5,1,0
0x1b9119d9e0ec3e35e72e1837b6c06036bd1e76a25f690ecee0ad887faef68566,22204774,55757,,1196784,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,multicall(bytes[] data),510123,38907568,477010,0xeb4ab5868e5090608e6d227f98d7357c71ae01e901b31f3d5423d4563bcf35ad,0xac9650d800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000001e000000000000000000000000000000000000000000000000000000000000001646d70c4150000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000403da00000000000000000000000000000000000000000000000000000000000403e4000000000000000000000000000000000000000000000000000000000046912000000000000000000000000000000000000000000000000018b1210e85a9fade000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc80000000000000000000000000000000000000000000000000000000068a4a2a800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000,0,0xac9650d8,3237,1755533615,0xa04a9f0a961f8fcc4a94bcf53e676b236cbb2f58,6,1,1779239674043824862
0xefdcea5e115cc8f9aaba41350ebe3d31bf319ff08f7b3abb75069a7d6ebc950f,22204761,55770,,572380,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,swap(tuple execution),248703,46646386,237721,0x08babebc220341af36c5099af1b553e93f41e2e4c78957c82e3bac87c66b1e59,0xe21fd0e90000000000000000000000000000000000000000000000000000000000000020000000000000000000000000de947e86348c499b9b093491958499b17eeb7106000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000003a000000000000000000000000000000000000000000000000000000000000005e000000000000000000000000000000000000000000000000000000000000002e0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee0000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc80000000000000000000000000000000000000000000000000000000068a355bc00000000000000000000000000000000000000000000000000000000000002800000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000004063407a490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000de947e86348c499b9b093491958499b17eeb7106000000000000000000000000c0cd56e070e25913d631876218609f2191da1c2a0000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f00000000000000000000000000000000000000000000000000000000009cd97400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000027f088fbc8000000000000000002616e0633e0ec0000000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee000000000000000000000000000000000000000000000000000000000000016000000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000001e000000000000000000000000000000000000000000000000000000000000002000000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc800000000000000000000000000000000000000000000000000000000009cd974000000000000000000000000000000000000000000000000260d2029cc966a4c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000de947e86348c499b9b093491958499b17eeb7106000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000009cd97400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002857b22536f75726365223a2272616d736573222c22416d6f756e74496e555344223a2231313935302e393034383637343236343031222c22416d6f756e744f7574555344223a2231313934302e3634373132343932383232222c22526566657272616c223a22222c22466c616773223a302c22416d6f756e744f7574223a2232373434363237373339373736343334313735222c2254696d657374616d70223a313735353533333538302c22526f7574654944223a2263393233643738642d393964342d343037642d616439342d3234636138616463373237373a33646662313165372d623634662d343631382d383737652d333032363134626336333330222c22496e74656772697479496e666f223a7b224b65794944223a2231222c225369676e6174757265223a226448542f5a72356f59642f535357783364546d32766576552b6a7471694a4349446f366870434f6a5a6e67314c7054362f793350654448587265426b4f2f32726f2f66456a33576d313574626e55756d4779416a7a4f7758544430703163686e2f756273776e7059323736516f654c5762373530463142696f694a732b634e6e49587839746b36586c68306d686e58544d73413179395374473941324832615a685364734b633474362f702f6d464c7046315a664f48345045556a4c6436637373532f2f644c776336496e69517272662f7956652f6f634f53676f364d557a53473675554e4433496475342f4e627374723761314d564133744858466a786350384b3667454d31743944654d695334427a7231636156324d512b647535372b317873314e5a4133393976644c686c633547754c7930487437436d4b5a337250413948456951466d43386e7749535347586536384d71773d3d227d7d000000000000000000000000000000000000000000000000000000,0,0xe21fd0e9,3236,1755533589,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,4,1,0
0x9eebe14b9ed9cc20c6b9263213128624932ad73d9b683da326cf58ab5fb99ff3,22204589,55942,,959217,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,multicall(bytes[] data),543121,39294559,433059,0x78818398befeb3e79544b2002b5a745559a273ab6739eb24ef7d413c440a4c4e,0xac9650d80000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000001c000000000000000000000000000000000000000000000000000000000000002a0000000000000000000000000000000000000000000000000000000000000036000000000000000000000000000000000000000000000000000000000000003e0000000000000000000000000000000000000000000000000000000000000048000000000000000000000000000000000000000000000000000000000000000c4f5f8d365000000000000000000000000000000000000000000000000000000000000f4aa000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000030000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f000000000000000000000000efd81eec32b9a8222d1842ec3d99c7532c31e3480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a40c49ccbe000000000000000000000000000000000000000000000000000000000000f4aa0000000000000000000000000000000000000000000000000036cbc6e62da236000000000000000000000000000000000000000000000000000000000046a70100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000068a4a135000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f7865000000000000000000000000000000000000000000000000000000000000f4aa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb0000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000000000000000000000000000000000000046a7010000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002442966c68000000000000000000000000000000000000000000000000000000000000f4aa00000000000000000000000000000000000000000000000000000000,0,0xac9650d8,3235,1755533245,0xa04a9f0a961f8fcc4a94bcf53e676b236cbb2f58,6,1,0
0x405b0783cd146426922f068ecea572d1e45de663f94af618be4d2d0b2dfd16e0,22204372,56159,,1550863,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,multicall(bytes[] data),270960,39591567,241123,0xaf447013c012f65c669793d9c0e6c3c4bd2a3bcf6a5698081ab300088e3ef826,0xac9650d8000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000014000000000000000000000000000000000000000000000000000000000000000c4219f5d17000000000000000000000000000000000000000000000000000000000000f4aa00000000000000000000000000000000000000000000000000000000001b281c0000000000000000000000000000000000000000000000000ef550ae175fab5c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000068a49f7b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000,0,0xac9650d8,3234,1755532809,0xa04a9f0a961f8fcc4a94bcf53e676b236cbb2f58,5,1,1077856394471779164
0x4dd065883ce57ff67a6430ce5eed93d65a9bcd3254b15884ac409c0f73aab118,22204368,56163,,243978,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,"claimClGaugeRewards(address[] _gauges,address[][] _tokens,uint256[][] _nfpTokenIds)",264891,39649348,243978,0xc41e7605fb145af30aa1a6a0e2f29d399eeaf0139f97067c840a1a4130d6d5b7,0xeab37eec000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000100000000000000000000000024b9c533dda5e0326b90b488814e30d545a5413b000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000efd81eec32b9a8222d1842ec3d99c7532c31e348000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000f4aa,0,0xeab37eec,3233,1755532801,0x942117ec0458a8aa08669e94b52001bd43f889c1,0,1,0
0xd487df2f0a16e8295a987dfce68b9f1ca711e203fd5aa0187633186094c21ea4,22204357,56174,,482662,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,swapCompact(),352095,39175216,329130,0x2a3bdc770eeeba7ecd94660f32b139b3a2b987b2a85d5163343d3cf89703f895,0x83bd37f9000000013aab2285ddcddad8edf438c1bab47e1a9d05a9b408069c52105f884160031b281c0041890001fb66e944021bf915cfb4dac2b20653930bf7d35a000000014e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8000000000301020300060101020900010102ff000000000000000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f3aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000000000000000000000000000,0,0x83bd37f9,3232,1755532779,0x2d8879046f1559e53eb052e949e9544bcb72f414,1,1,476345890870149472
0xc3742ac886bcd47b4206f2d896be54b8da764c25f7d8edee3881bde8f8862570,22204345,56186,,877749,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,withdraw(uint256 amount),36199,46750309,30428,0x9480873c19b8ebce290801f77cf1ec88a048306bff5418aa5a8ef19cf795b2bc,0x2e1a7d4d000000000000000000000000000000000000000000000000158674637deb2992,0,0x2e1a7d4d,3231,1755532755,0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,3,1,0
0xdd0c48a5e6734d202629778bcd1c56cd96a7c98afc0c0f4cd3569f73735ef3fe,22203399,57132,,1004636,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,mint(tuple params),476491,38987393,467751,0xb2c512f5228f45fbd1805ac77f9a67ec79626c494b798c829f63ff977b047ffe,0x6d70c4150000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000403e400000000000000000000000000000000000000000000000000000000000403ee000000000000000000000000000000000000000000000000000000000070c6a8000000000000000000000000000000000000000000000000065677d5333adc5a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc80000000000000000000000000000000000000000000000000000000068a497d8,0,0x6d70c415,3230,1755530845,0xa04a9f0a961f8fcc4a94bcf53e676b236cbb2f58,4,1,0
0x748e2689ca868d8cf1e4bc4a7050cc32c172a0886e714f89cc0511fd580a2ea7,22203388,57143,,939773,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,multicall(bytes[] data),556560,39262000,464975,0x3898795992b345b0465b84cd7b4a6723dfce15a5d2f9a36fabef8eb0f6193f4b,0xac9650d800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000001800000000000000000000000000000000000000000000000000000000000000260000000000000000000000000000000000000000000000000000000000000032000000000000000000000000000000000000000000000000000000000000000c4f5f8d365000000000000000000000000000000000000000000000000000000000000f3ce000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000030000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f000000000000000000000000efd81eec32b9a8222d1842ec3d99c7532c31e3480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a40c49ccbe000000000000000000000000000000000000000000000000000000000000f3ce00000000000000000000000000000000000000000000000000011a0eafb5260000000000000000000000000000000000000000000000000000000000006c34b00000000000000000000000000000000000000000000000001abfdb9fcde8236f0000000000000000000000000000000000000000000000000000000068a497c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f7865000000000000000000000000000000000000000000000000000000000000f3ce0000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc800000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002442966c68000000000000000000000000000000000000000000000000000000000000f3ce00000000000000000000000000000000000000000000000000000000,0,0xac9650d8,3229,1755530823,0xa04a9f0a961f8fcc4a94bcf53e676b236cbb2f58,3,1,0
0xe0a89fc1768adc9d453421b32eb091e5066d5a0f65d959daf93361e6311e54db,22202841,57690,,2294930,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,multicall(bytes[] data),271029,39591123,241191,0xd7a980490754e8e608af999d3a969fb5ae4fda2faf8857c659dfc5e76a0b12e0,0xac9650d8000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000014000000000000000000000000000000000000000000000000000000000000000c4219f5d17000000000000000000000000000000000000000000000000000000000000f3ce0000000000000000000000000000000000000000000000000000000000718c7e0000000000000000000000000000000000000000000000001a94582acd7d853300000000000000000000000000000000000000000000000000000000006d1151000000000000000000000000000000000000000000000000197d0511829eb17a0000000000000000000000000000000000000000000000000000000068a4936300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000,0,0xac9650d8,3228,1755529727,0xa04a9f0a961f8fcc4a94bcf53e676b236cbb2f58,8,1,1915252682398729523
0x7d455ea29f0d02bcfd973360fb178bebc30eb2723a46c69fba2584fef95c5777,22202830,57701,,510449,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,"claimClGaugeRewards(address[] _gauges,address[][] _tokens,uint256[][] _nfpTokenIds)",264891,39649348,243978,0xefe6f869e82598a7846222ed516a90f95f515bbfd6a0d330662257b322254cd2,0xeab37eec000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000100000000000000000000000024b9c533dda5e0326b90b488814e30d545a5413b000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000efd81eec32b9a8222d1842ec3d99c7532c31e348000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000f3ce,0,0xeab37eec,3227,1755529705,0x942117ec0458a8aa08669e94b52001bd43f889c1,3,1,0
0x0513010757e0b3fca79712ea67f65a2c9f52d60f580e00006cfc3ee79ad492b7,22202821,57710,,1339035,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,swapCompact(),882950,38628998,821673,0xa5b5a96018f0708c833b1c8de122c7a39242867fb36db4cac5077b8614f7ea1a,0x83bd37f9000000013aab2285ddcddad8edf438c1bab47e1a9d05a9b4081ba9c008af4ebc7c03718c7e0041890001fb66e944021bf915cfb4dac2b20653930bf7d35a000000014e118f5a1ed501bd0b4eac76c8bd49ed1895bfc80000000006020207000601010302b8505e080001010203164de49c0a0001030200030fcc7fb30a00010402000304c867250a0001050200020900010206ff00000000000000f5783661c3bac33373ecf8977fc0df1feb7886fae5d7c2a44ffddf6b295a15c148167daaaf5cf34f8e80016b025c89a6a270b399f5ebfb734be58adaa22206521a460aa6b21a089c3b48ffd0c79d5fd5c0cd56e070e25913d631876218609f2191da1c2a3aab2285ddcddad8edf438c1bab47e1a9d05a9b40000000000000000,0,0x83bd37f9,3226,1755529687,0x2d8879046f1559e53eb052e949e9544bcb72f414,4,1,1993335453621599356
0x4387ad5c8469fc40070e376aa9d85cdd66ed4488822a938c6ba3c5587036b6fb,22202396,58135,,2130136,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,multicall(bytes[] data),510233,39065522,477118,0xc0fb4ba216af71ad2afa467d94cfe9f916ab7455b7f9ed74df088150e5b102ce,0xac9650d800000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000001e000000000000000000000000000000000000000000000000000000000000001646d70c4150000000000000000000000003aab2285ddcddad8edf438c1bab47e1a9d05a9b4000000000000000000000000e5d7c2a44ffddf6b295a15c148167daaaf5cf34f000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000402ea00000000000000000000000000000000000000000000000000000000000404de0000000000000000000000000000000000000000000000000000000000023bb2000000000000000000000000000000000000000000000000008d54cc5495ac1f00000000000000000000000000000000000000000000000000000000000224860000000000000000000000000000000000000000000000000087af45fb9124360000000000000000000000004e118f5a1ed501bd0b4eac76c8bd49ed1895bfc80000000000000000000000000000000000000000000000000000000068a48ff900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412210e8a00000000000000000000000000000000000000000000000000000000,0,0xac9650d8,3225,1755528833,0xa04a9f0a961f8fcc4a94bcf53e676b236cbb2f58,7,1,39781208285359135
0xd949ef3ccaa5b3362a27143cb86fab61215ce097a76934744ad1cd859cfe8fbe,22198960,61571,,1450191,0x4e118f5a1ed501bd0b4eac76c8bd49ed1895bfc8,swapCompact(),436813,39100454,391466,0xb428a9abedcf82ef73cda5fb8c453b3f1f559cda27beeaa20b032f5ef6ed2ce1,0x83bd37f900013aab2285ddcddad8edf438c1bab47e1a9d05a9b40000039896800824f01236ff380a000041890001fb66e944021bf915cfb4dac2b20653930bf7d35a000000014e118f5a1ed501bd0b4eac76c8bd49ed1895bfc800000000030102040105e77b0f0a0100010201000901000203020000000601000201ff0000a22206521a460aa6b21a089c3b48ffd0c79d5fd53aab2285ddcddad8edf438c1bab47e1a9d05a9b4e5d7c2a44ffddf6b295a15c148167daaaf5cf34f00000000,0,0x83bd37f9,3224,1755521875,0x2d8879046f1559e53eb052e949e9544bcb72f414,7,1,0
